Freq.	V(n017)
1.18761885650327e+06	(-1.36590945400493e+02dB,8.97395907425499e+01°)
1.19587939890798e+06	(-1.36660551218611e+02dB,8.97360565795390e+01°)
1.20419739792889e+06	(-1.36730265788230e+02dB,8.97326419990706e+01°)
1.21257325320835e+06	(-1.36800091245909e+02dB,8.97293499906780e+01°)
1.22100736716848e+06	(-1.36870029758525e+02dB,8.97261836307055e+01°)
1.22950014503044e+06	(-1.36940083523974e+02dB,8.97231460850945e+01°)
1.23805199483395e+06	(-1.37010254771898e+02dB,8.97202406111593e+01°)
1.24666332745683e+06	(-1.37080545764408e+02dB,8.97174705612770e+01°)
1.25533455663484e+06	(-1.37150958796856e+02dB,8.97148393843209e+01°)
1.26406609898144e+06	(-1.37221496198583e+02dB,8.97123506294451e+01°)
1.27285837400790e+06	(-1.37292160333715e+02dB,8.97100079486160e+01°)
1.28171180414343e+06	(-1.37362953601964e+02dB,8.97078150992249e+01°)
1.29062681475544e+06	(-1.37433878439447e+02dB,8.97057759475749e+01°)
1.29960383417001e+06	(-1.37504937319532e+02dB,8.97038944716809e+01°)
1.30864329369249e+06	(-1.37576132753679e+02dB,8.97021747652424e+01°)
1.31774562762815e+06	(-1.37647467292343e+02dB,8.97006210398508e+01°)
1.32691127330314e+06	(-1.37718943525852e+02dB,8.96992376295411e+01°)
1.33614067108543e+06	(-1.37790564085336e+02dB,8.96980289938462e+01°)
1.34543426440598e+06	(-1.37862331643667e+02dB,8.96969997215117e+01°)
1.35479249978008e+06	(-1.37934248916422e+02dB,8.96961545345153e+01°)
1.36421582682877e+06	(-1.38006318662872e+02dB,8.96954982917569e+01°)
1.37370469830044e+06	(-1.38078543686983e+02dB,8.96950359937260e+01°)
1.38325957009262e+06	(-1.38150926838469e+02dB,8.96947727858045e+01°)
1.39288090127384e+06	(-1.38223471013829e+02dB,8.96947139637839e+01°)
1.40256915410570e+06	(-1.38296179157452e+02dB,8.96948649773654e+01°)
1.41232479406509e+06	(-1.38369054262720e+02dB,8.96952314356220e+01°)
1.42214828986655e+06	(-1.38442099373151e+02dB,8.96958191112759e+01°)
1.43204011348480e+06	(-1.38515317583570e+02dB,8.96966339461163e+01°)
1.44200074017737e+06	(-1.38588712041302e+02dB,8.96976820561126e+01°)
1.45203064850750e+06	(-1.38662285947407e+02dB,8.96989697366991e+01°)
1.46213032036708e+06	(-1.38736042557932e+02dB,8.97005034686665e+01°)
1.47230024099984e+06	(-1.38809985185220e+02dB,8.97022899230207e+01°)
1.48254089902464e+06	(-1.38884117199217e+02dB,8.97043359683984e+01°)
1.49285278645893e+06	(-1.38958442028842e+02dB,8.97066486760428e+01°)
1.50323639874246e+06	(-1.39032963163384e+02dB,8.97092353268463e+01°)
1.51369223476100e+06	(-1.39107684153935e+02dB,8.97121034176974e+01°)
1.52422079687034e+06	(-1.39182608614849e+02dB,8.97152606689134e+01°)
1.53482259092047e+06	(-1.39257740225277e+02dB,8.97187150303375e+01°)
1.54549812627980e+06	(-1.39333082730690e+02dB,8.97224746901464e+01°)
1.55624791585970e+06	(-1.39408639944488e+02dB,8.97265480813694e+01°)
1.56707247613913e+06	(-1.39484415749631e+02dB,8.97309438905232e+01°)
1.57797232718942e+06	(-1.39560414100324e+02dB,8.97356710654553e+01°)
1.58894799269930e+06	(-1.39636639023732e+02dB,8.97407388245002e+01°)
1.60000000000005e+06	(-1.39713094621758e+02dB,8.97461566651811e+01°)
1.61112888009080e+06	(-1.39789785072884e+02dB,8.97519343725773e+01°)
1.62233516766409e+06	(-1.39866714634009e+02dB,8.97580820309832e+01°)
1.63361940113156e+06	(-1.39943887642411e+02dB,8.97646100315065e+01°)
1.64498212264976e+06	(-1.40021308517704e+02dB,8.97715290842899e+01°)
1.65642387814625e+06	(-1.40098981763886e+02dB,8.97788502283696e+01°)
1.66794521734584e+06	(-1.40176911971434e+02dB,8.97865848431267e+01°)
1.67954669379696e+06	(-1.40255103819454e+02dB,8.97947446599332e+01°)
1.69122886489826e+06	(-1.40333562077899e+02dB,8.98033417742782e+01°)
1.70299229192543e+06	(-1.40412291609852e+02dB,8.98123886584931e+01°)
1.71483754005812e+06	(-1.40491297373877e+02dB,8.98218981743621e+01°)
1.72676517840714e+06	(-1.40570584426427e+02dB,8.98318835873900e+01°)
1.73877578004175e+06	(-1.40650157924337e+02dB,8.98423585807451e+01°)
1.75086992201724e+06	(-1.40730023127382e+02dB,8.98533372700453e+01°)
1.76304818540263e+06	(-1.40810185400917e+02dB,8.98648342186149e+01°)
1.77531115530861e+06	(-1.40890650218597e+02dB,8.98768644532534e+01°)
1.78765942091561e+06	(-1.40971423165162e+02dB,8.98894434816923e+01°)
1.80009357550215e+06	(-1.41052509939311e+02dB,8.99025873100179e+01°)
1.81261421647333e+06	(-1.41133916356708e+02dB,8.99163124592143e+01°)
1.82522194538953e+06	(-1.41215648352997e+02dB,8.99306359861801e+01°)
1.83791736799531e+06	(-1.41297711986973e+02dB,8.99455755022548e+01°)
1.85070109424852e+06	(-1.41380113443845e+02dB,8.99611491933607e+01°)
1.86357373834959e+06	(-1.41462859038554e+02dB,8.99773758426790e+01°)
1.87653591877106e+06	(-1.41545955219234e+02dB,8.99942748529163e+01°)
1.88958825828731e+06	(-1.41629408570799e+02dB,9.00118662678851e+01°)
1.90273138400441e+06	(-1.41713225818566e+02dB,9.00301707995430e+01°)
1.91596592739035e+06	(-1.41797413832090e+02dB,9.00492098511138e+01°)
1.92929252430528e+06	(-1.41881979629022e+02dB,9.00690055454077e+01°)
1.94271181503214e+06	(-1.41966930379167e+02dB,9.00895807518298e+01°)
1.95622444430737e+06	(-1.42052273408618e+02dB,9.01109591160513e+01°)
1.96983106135193e+06	(-1.42138016204072e+02dB,9.01331650891286e+01°)
1.98353231990244e+06	(-1.42224166417216e+02dB,9.01562239611090e+01°)
1.99732887824264e+06	(-1.42310731869313e+02dB,9.01801618933128e+01°)
2.01122139923499e+06	(-1.42397720555900e+02dB,9.02050059536654e+01°)
2.02521055035251e+06	(-1.42485140651675e+02dB,9.02307841522877e+01°)
2.03929700371089e+06	(-1.42573000515490e+02dB,9.02575254806486e+01°)
2.05348143610071e+06	(-1.42661308695522e+02dB,9.02852599521040e+01°)
2.06776452902005e+06	(-1.42750073934671e+02dB,9.03140186418794e+01°)
2.08214696870716e+06	(-1.42839305176020e+02dB,9.03438337335756e+01°)
2.09662944617345e+06	(-1.42929011568587e+02dB,9.03747385633065e+01°)
2.11121265723670e+06	(-1.43019202473181e+02dB,9.04067676692305e+01°)
2.12589730255449e+06	(-1.43109887468486e+02dB,9.04399568424056e+01°)
2.14068408765785e+06	(-1.43201076357352e+02dB,9.04743431793246e+01°)
2.15557372298518e+06	(-1.43292779173261e+02dB,9.05099651387768e+01°)
2.17056692391635e+06	(-1.43385006187020e+02dB,9.05468626004014e+01°)
2.18566441080711e+06	(-1.43477767913695e+02dB,9.05850769263997e+01°)
2.20086690902366e+06	(-1.43571075119699e+02dB,9.06246510274220e+01°)
2.21617514897755e+06	(-1.43664938830227e+02dB,9.06656294292781e+01°)
2.23158986616072e+06	(-1.43759370336803e+02dB,9.07080583468158e+01°)
2.24711180118087e+06	(-1.43854381205177e+02dB,9.07519857584670e+01°)
2.26274169979703e+06	(-1.43949983283417e+02dB,9.07974614861728e+01°)
2.27848031295539e+06	(-1.44046188710256e+02dB,9.08445372805002e+01°)
2.29432839682540e+06	(-1.44143009923794e+02dB,9.08932669071963e+01°)
2.31028671283607e+06	(-1.44240459670350e+02dB,9.09437062421313e+01°)
2.32635602771258e+06	(-1.44338551013688e+02dB,9.09959133691873e+01°)
2.34253711351308e+06	(-1.44437297344496e+02dB,9.10499486841110e+01°)
2.35883074766584e+06	(-1.44536712390191e+02dB,9.11058750037047e+01°)
2.37523771300656e+06	(-1.44636810224960e+02dB,9.11637576825118e+01°)
2.39175879781598e+06	(-1.44737605280195e+02dB,9.12236647340951e+01°)
2.40839479585779e+06	(-1.44839112355190e+02dB,9.12856669605980e+01°)
2.42514650641672e+06	(-1.44941346628148e+02dB,9.13498380897094e+01°)
2.44201473433698e+06	(-1.45044323667563e+02dB,9.14162549181177e+01°)
2.45900029006090e+06	(-1.45148059443875e+02dB,9.14849974651621e+01°)
2.47610398966791e+06	(-1.45252570341465e+02dB,9.15561491346343e+01°)
2.49332665491369e+06	(-1.45357873171003e+02dB,9.16297968855532e+01°)
2.51066911326969e+06	(-1.45463985182093e+02dB,9.17060314145681e+01°)
2.52813219796289e+06	(-1.45570924076251e+02dB,9.17849473475946e+01°)
2.54571674801583e+06	(-1.45678708020229e+02dB,9.18666434444099e+01°)
2.56342360828688e+06	(-1.45787355659572e+02dB,9.19512228156649e+01°)
2.58125362951089e+06	(-1.45896886132601e+02dB,9.20387931515277e+01°)
2.59920766834004e+06	(-1.46007319084534e+02dB,9.21294669676394e+01°)
2.61728658738499e+06	(-1.46118674682023e+02dB,9.22233618628269e+01°)
2.63549125525633e+06	(-1.46230973627790e+02dB,9.23206007967211e+01°)
2.65382254660631e+06	(-1.46344237175637e+02dB,9.24213123810911e+01°)
2.67228134217088e+06	(-1.46458487145489e+02dB,9.25256311938468e+01°)
2.69086852881198e+06	(-1.46573745938667e+02dB,9.26336981106883e+01°)
2.70958499956018e+06	(-1.46690036553263e+02dB,9.27456606583613e+01°)
2.72843165365756e+06	(-1.46807382599462e+02dB,9.28616733932866e+01°)
2.74740939660091e+06	(-1.46925808314947e+02dB,9.29818983020401e+01°)
2.76651914018527e+06	(-1.47045338580060e+02dB,9.31065052317255e+01°)
2.78576180254770e+06	(-1.47165998932795e+02dB,9.32356723481014e+01°)
2.80513830821141e+06	(-1.47287815583589e+02dB,9.33695866215046e+01°)
2.82464958813020e+06	(-1.47410815429387e+02dB,9.35084443522521e+01°)
2.84429657973313e+06	(-1.47535026067287e+02dB,9.36524517276570e+01°)
2.86408022696961e+06	(-1.47660475807410e+02dB,9.38018254167090e+01°)
2.88400148035476e+06	(-1.47787193684567e+02dB,9.39567932111951e+01°)
2.90406129701502e+06	(-1.47915209468939e+02dB,9.41175947059637e+01°)
2.92426064073419e+06	(-1.48044553674932e+02dB,9.42844820334174e+01°)
2.94460048199971e+06	(-1.48175257568591e+02dB,9.44577206420260e+01°)
2.96508179804929e+06	(-1.48307353172365e+02dB,9.46375901400615e+01°)
2.98570557291789e+06	(-1.48440873267469e+02dB,9.48243851932201e+01°)
3.00647279748495e+06	(-1.48575851393143e+02dB,9.50184164889329e+01°)
3.02738446952202e+06	(-1.48712321841985e+02dB,9.52200117733331e+01°)
3.04844159374071e+06	(-1.48850319651189e+02dB,9.54295169589160e+01°)
3.06964518184096e+06	(-1.48989880588390e+02dB,9.56472973194200e+01°)
3.09099625255962e+06	(-1.49131041131697e+02dB,9.58737387690232e+01°)
3.11249583171943e+06	(-1.49273838442649e+02dB,9.61092492362389e+01°)
3.13414495227828e+06	(-1.49418310331100e+02dB,9.63542601408730e+01°)
3.15594465437887e+06	(-1.49564495210413e+02dB,9.66092279815625e+01°)
3.17789598539863e+06	(-1.49712432042030e+02dB,9.68746360361255e+01°)
3.20000000000012e+06	(-1.49862160266897e+02dB,9.71509961950331e+01°)
3.22225776018162e+06	(-1.50013719722277e+02dB,9.74388509266463e+01°)
3.24467033532821e+06	(-1.50167150541598e+02dB,9.77387753869481e+01°)
3.26723880226314e+06	(-1.50322493034379e+02dB,9.80513796859128e+01°)
3.28996424529954e+06	(-1.50479787543197e+02dB,9.83773113222864e+01°)
3.31284775629253e+06	(-1.50639074274926e+02dB,9.87172577846282e+01°)
3.33589043469171e+06	(-1.50800393100776e+02dB,9.90719493512894e+01°)
3.35909338759394e+06	(-1.50963783321935e+02dB,9.94421620778175e+01°)
3.38245772979655e+06	(-1.51129283394839e+02dB,9.98287209919790e+01°)
3.40598458385088e+06	(-1.51296930609696e+02dB,1.00232503508796e+02°)
3.42967508011627e+06	(-1.51466760716124e+02dB,1.00654443061543e+02°)
3.45353035681430e+06	(-1.51638807486948e+02dB,1.01095532968267e+02°)
3.47755156008352e+06	(-1.51813102212092e+02dB,1.01556830522172e+02°)
3.50173984403450e+06	(-1.51989673111486e+02dB,1.02039461314668e+02°)
3.52609637080529e+06	(-1.52168544655173e+02dB,1.02544623783835e+02°)
3.55062231061724e+06	(-1.52349736778035e+02dB,1.03073593967324e+02°)
3.57531884183124e+06	(-1.52533263972767e+02dB,1.03627730450754e+02°)
3.60018715100433e+06	(-1.52719134245905e+02dB,1.04208479457808e+02°)
3.62522843294670e+06	(-1.52907347915528e+02dB,1.04817380060308e+02°)
3.65044389077910e+06	(-1.53097896231965e+02dB,1.05456069413041e+02°)
3.67583473599065e+06	(-1.53290759796079e+02dB,1.06126287944952e+02°)
3.70140218849706e+06	(-1.53485906750390e+02dB,1.06829884378002e+02°)
3.72714747669920e+06	(-1.53683290715734e+02dB,1.07568820414688e+02°)
3.75307183754216e+06	(-1.53882848442867e+02dB,1.08345174906739e+02°)
3.77917651657464e+06	(-1.54084497149069e+02dB,1.09161147243629e+02°)
3.80546276800886e+06	(-1.54288131508768e+02dB,1.10019059645422e+02°)
3.83193185478072e+06	(-1.54493620266996e+02dB,1.10921357974611e+02°)
3.85858504861058e+06	(-1.54700802449293e+02dB,1.11870610575732e+02°)
3.88542363006430e+06	(-1.54909483145431e+02dB,1.12869504564015e+02°)
3.91244888861477e+06	(-1.55119428854176e+02dB,1.13920838855967e+02°)
3.93966212270389e+06	(-1.55330362389093e+02dB,1.15027513117313e+02°)
3.96706463980491e+06	(-1.55541957366871e+02dB,1.16192511649241e+02°)
3.99465775648532e+06	(-1.55753832324287e+02dB,1.17418881116856e+02°)
4.02244279847001e+06	(-1.55965544550644e+02dB,1.18709700865181e+02°)
4.05042110070506e+06	(-1.56176583765233e+02dB,1.20068044497845e+02°)
4.07859400742180e+06	(-1.56386365835613e+02dB,1.21496931295640e+02°)
4.10696287220146e+06	(-1.56594226800207e+02dB,1.22999266115043e+02°)
4.13552905804014e+06	(-1.56799417549489e+02dB,1.24577766514121e+02°)
4.16429393741435e+06	(-1.57001099613854e+02dB,1.26234876185120e+02°)
4.19325889234693e+06	(-1.57198342610117e+02dB,1.27972664279461e+02°)
4.22242531447343e+06	(-1.57390123994503e+02dB,1.29792711031346e+02°)
4.25179460510901e+06	(-1.57575331850060e+02dB,1.31695981185019e+02°)
4.28136817531573e+06	(-1.57752771479403e+02dB,1.33682688188897e+02°)
4.31114744597038e+06	(-1.57921176556875e+02dB,1.35752153857461e+02°)
4.34113384783272e+06	(-1.58079225485497e+02dB,1.37902670184876e+02°)
4.37132882161424e+06	(-1.58225563392794e+02dB,1.40131371965211e+02°)
4.40173381804736e+06	(-1.58358829850838e+02dB,1.42434130635853e+02°)
4.43235029795514e+06	(-1.58477691936851e+02dB,1.44805480890724e+02°)
4.46317973232148e+06	(-1.58580881670868e+02dB,1.47238591749737e+02°)
4.49422360236177e+06	(-1.58667236237513e+02dB,1.49725292518316e+02°)
4.52548339959409e+06	(-1.58735738803349e+02dB,1.52256161213944e+02°)
4.55696062591081e+06	(-1.58785557282475e+02dB,1.54820678572689e+02°)
4.58865679365083e+06	(-1.58816078186183e+02dB,1.57407445033004e+02°)
4.62057342567218e+06	(-1.58826932805686e+02dB,1.60004451791842e+02°)
4.65271205542518e+06	(-1.58818013457048e+02dB,1.62599391077009e+02°)
4.68507422702619e+06	(-1.58789478310732e+02dB,1.65179986192150e+02°)
4.71766149533172e+06	(-1.58741744361613e+02dB,1.67734319489971e+02°)
4.75047542601315e+06	(-1.58675469187747e+02dB,1.70251136679603e+02°)
4.78351759563200e+06	(-1.58591523142960e+02dB,1.72720108740511e+02°)
4.81678959171561e+06	(-1.58490954370607e+02dB,1.75132037621626e+02°)
4.85029301283348e+06	(-1.58374949439831e+02dB,1.77478998004377e+02°)
4.88402946867399e+06	(-1.58244792449635e+02dB,1.79754413664958e+02°)
4.91800058012184e+06	(-1.58101825178439e+02dB,-1.78046927507942e+02°)
4.95220797933585e+06	(-1.57947410360877e+02dB,-1.75928911608139e+02°)
4.98665330982741e+06	(-1.57782899573144e+02dB,-1.73894179117852e+02°)
5.02133822653941e+06	(-1.57609606566978e+02dB,-1.71944235890631e+02°)
5.05626439592583e+06	(-1.57428786349131e+02dB,-1.70079583289191e+02°)
5.09143349603169e+06	(-1.57241619835780e+02dB,-1.68299857380641e+02°)
5.12684721657380e+06	(-1.57049203608617e+02dB,-1.66603968866292e+02°)
5.16250725902183e+06	(-1.56852544090390e+02dB,-1.64990237469728e+02°)
5.19841533668013e+06	(-1.56652555383506e+02dB,-1.63456516403668e+02°)
5.23457317477002e+06	(-1.56450060001830e+02dB,-1.62000304260403e+02°)
5.27098251051269e+06	(-1.56245791779546e+02dB,-1.60618843058574e+02°)
5.30764509321265e+06	(-1.56040400330759e+02dB,-1.59309202191792e+02°)
5.34456268434179e+06	(-1.55834456521011e+02dB,-1.58068348842269e+02°)
5.38173705762400e+06	(-1.55628458526600e+02dB,-1.56893205822797e+02°)
5.41916999912041e+06	(-1.55422838141892e+02dB,-1.55780698152657e+02°)
5.45686330731516e+06	(-1.55217967085069e+02dB,-1.54727789744116e+02°)
5.49481879320186e+06	(-1.55014163121811e+02dB,-1.53731511595709e+02°)
5.53303828037058e+06	(-1.54811695883609e+02dB,-1.52788982827278e+02°)
5.57152360509543e+06	(-1.54610792304678e+02dB,-1.51897425763812e+02°)
5.61027661642287e+06	(-1.54411641634661e+02dB,-1.51054176157863e+02°)
5.64929917626044e+06	(-1.54214400012008e+02dB,-1.50256689486653e+02°)
5.68859315946630e+06	(-1.54019194598945e+02dB,-1.49502544140843e+02°)
5.72816045393927e+06	(-1.53826127294602e+02dB,-1.48789442171839e+02°)
5.76800296070957e+06	(-1.53635278048949e+02dB,-1.48115208170364e+02°)
5.80812259403008e+06	(-1.53446707805207e+02dB,-1.47477786741451e+02°)
5.84852128146842e+06	(-1.53260461102370e+02dB,-1.46875238945642e+02°)
5.88920096399946e+06	(-1.53076568367634e+02dB,-1.46305738019563e+02°)
5.93016359609863e+06	(-1.52895047930723e+02dB,-1.45767564606750e+02°)
5.97141114583583e+06	(-1.52715907787837e+02dB,-1.45259101701242e+02°)
6.01294559496994e+06	(-1.52539147143885e+02dB,-1.44778829438311e+02°)
6.05476893904408e+06	(-1.52364757757525e+02dB,-1.44325319852542e+02°)
6.09688318748147e+06	(-1.52192725111776e+02dB,-1.43897231693281e+02°)
6.13929036368196e+06	(-1.52023029431685e+02dB,-1.43493305350771e+02°)
6.18199250511929e+06	(-1.51855646567029e+02dB,-1.43112357946151e+02°)
6.22499166343890e+06	(-1.51690548757282e+02dB,-1.42753278611755e+02°)
6.26828990455661e+06	(-1.51527705293074e+02dB,-1.42415023984782e+02°)
6.31188930875778e+06	(-1.51367083087309e+02dB,-1.42096613928752e+02°)
6.35579197079731e+06	(-1.51208647167920e+02dB,-1.41797127480421e+02°)
6.40000000000029e+06	(-1.51052361101645e+02dB,-1.41515699030196e+02°)
6.44451552036329e+06	(-1.50898187358231e+02dB,-1.41251514729380e+02°)
6.48934067065648e+06	(-1.50746087622506e+02dB,-1.41003809119813e+02°)
6.53447760452633e+06	(-1.50596023061528e+02dB,-1.40771861973436e+02°)
6.57992849059912e+06	(-1.50447954552185e+02dB,-1.40554995340922e+02°)
6.62569551258511e+06	(-1.50301842874780e+02dB,-1.40352570793313e+02°)
6.67178086938348e+06	(-1.50157648877147e+02dB,-1.40163986847328e+02°)
6.71818677518793e+06	(-1.50015333613156e+02dB,-1.39988676562783e+02°)
6.76491545959314e+06	(-1.49874858458691e+02dB,-1.39826105310113e+02°)
6.81196916770181e+06	(-1.49736185208955e+02dB,-1.39675768680721e+02°)
6.85935016023259e+06	(-1.49599276158469e+02dB,-1.39537190551875e+02°)
6.90706071362865e+06	(-1.49464094167309e+02dB,-1.39409921276859e+02°)
6.95510312016709e+06	(-1.49330602714525e+02dB,-1.39293536004340e+02°)
7.00347968806905e+06	(-1.49198765941039e+02dB,-1.39187633112371e+02°)
7.05219274161063e+06	(-1.49068548683243e+02dB,-1.39091832751749e+02°)
7.10124462123453e+06	(-1.48939916498892e+02dB,-1.39005775485432e+02°)
7.15063768366254e+06	(-1.48812835685762e+02dB,-1.38929121029358e+02°)
7.20037430200871e+06	(-1.48687273294865e+02dB,-1.38861547073315e+02°)
7.25045686589345e+06	(-1.48563197138632e+02dB,-1.38802748182639e+02°)
7.30088778155825e+06	(-1.48440575794693e+02dB,-1.38752434777175e+02°)
7.35166947198137e+06	(-1.48319378606154e+02dB,-1.38710332179779e+02°)
7.40280437699418e+06	(-1.48199575678880e+02dB,-1.38676179724164e+02°)
7.45429495339846e+06	(-1.48081137876116e+02dB,-1.38649729928648e+02°)
7.50614367508437e+06	(-1.47964036811000e+02dB,-1.38630747720902e+02°)
7.55835303314935e+06	(-1.47848244837349e+02dB,-1.38619009714670e+02°)
7.61092553601777e+06	(-1.47733735038901e+02dB,-1.38614303535459e+02°)
7.66386370956150e+06	(-1.47620481217325e+02dB,-1.38616427189706e+02°)
7.71717009722123e+06	(-1.47508457879430e+02dB,-1.38625188473179e+02°)
7.77084726012866e+06	(-1.47397640223424e+02dB,-1.38640404420960e+02°)
7.82489777722961e+06	(-1.47288004124665e+02dB,-1.38661900790485e+02°)
7.87932424540783e+06	(-1.47179526121054e+02dB,-1.38689511576087e+02°)
7.93412927960989e+06	(-1.47072183397942e+02dB,-1.38723078558419e+02°)
7.98931551297069e+06	(-1.46965953773007e+02dB,-1.38762450877401e+02°)
8.04488559694008e+06	(-1.46860815680913e+02dB,-1.38807484635762e+02°)
8.10084220141018e+06	(-1.46756748157995e+02dB,-1.38858042524017e+02°)
8.15718801484366e+06	(-1.46653730826970e+02dB,-1.38913993470749e+02°)
8.21392574440298e+06	(-1.46551743881767e+02dB,-1.38975212312442e+02°)
8.27105811608034e+06	(-1.46450768072471e+02dB,-1.39041579484389e+02°)
8.32858787482877e+06	(-1.46350784690498e+02dB,-1.39112980728798e+02°)
8.38651778469392e+06	(-1.46251775553932e+02dB,-1.39189306823181e+02°)
8.44485062894693e+06	(-1.46153722993162e+02dB,-1.39270453319991e+02°)
8.50358921021808e+06	(-1.46056609836789e+02dB,-1.39356320306281e+02°)
8.56273635063153e+06	(-1.45960419397789e+02dB,-1.39446812174125e+02°)
8.62229489194083e+06	(-1.45865135459926e+02dB,-1.39541837407107e+02°)
8.68226769566552e+06	(-1.45770742264662e+02dB,-1.39641308374573e+02°)
8.74265764322855e+06	(-1.45677224498156e+02dB,-1.39745141142074e+02°)
8.80346763609479e+06	(-1.45584567278707e+02dB,-1.39853255290726e+02°)
8.86470059591035e+06	(-1.45492756144529e+02dB,-1.39965573746172e+02°)
8.92635946464303e+06	(-1.45401777041840e+02dB,-1.40082022616949e+02°)
8.98844720472362e+06	(-1.45311616313178e+02dB,-1.40202531043008e+02°)
9.05096679918825e+06	(-1.45222260686207e+02dB,-1.40327031050871e+02°)
9.11392125182170e+06	(-1.45133697262706e+02dB,-1.40455457418181e+02°)
9.17731358730174e+06	(-1.45045913507957e+02dB,-1.40587747544152e+02°)
9.24114685134443e+06	(-1.44958897240364e+02dB,-1.40723841327630e+02°)
9.30542411085044e+06	(-1.44872636621449e+02dB,-1.40863681051833e+02°)
9.37014845405246e+06	(-1.44787120146116e+02dB,-1.41007211273745e+02°)
9.43532299066351e+06	(-1.44702336633182e+02dB,-1.41154378721546e+02°)
9.50095085202638e+06	(-1.44618275216287e+02dB,-1.41305132194089e+02°)
9.56703519126408e+06	(-1.44534925334920e+02dB,-1.41459422469649e+02°)
9.63357918343131e+06	(-1.44452276725878e+02dB,-1.41617202215549e+02°)
9.70058602566703e+06	(-1.44370319414891e+02dB,-1.41778425903992e+02°)
9.76805893734806e+06	(-1.44289043708546e+02dB,-1.41943049732495e+02°)
9.83600116024377e+06	(-1.44208440186446e+02dB,-1.42111031546528e+02°)
9.90441595867179e+06	(-1.44128499693609e+02dB,-1.42282330768952e+02°)
9.97330661965490e+06	(-1.44049213333100e+02dB,-1.42456908329170e+02°)
1.00426764530789e+07	(-1.43970572458892e+02dB,-1.42634726598650e+02°)
1.01125287918517e+07	(-1.43892568668983e+02dB,-1.42815749327750e+02°)
1.01828669920635e+07	(-1.43815193798650e+02dB,-1.42999941586856e+02°)
1.02536944331477e+07	(-1.43738439913985e+02dB,-1.43187269709047e+02°)
1.03250145180437e+07	(-1.43662299305580e+02dB,-1.43377701237029e+02°)
1.03968306733603e+07	(-1.43586764482432e+02dB,-1.43571204869880e+02°)
1.04691463495401e+07	(-1.43511828166027e+02dB,-1.43767750415932e+02°)
1.05419650210255e+07	(-1.43437483284621e+02dB,-1.43967308744157e+02°)
1.06152901864254e+07	(-1.43363722967632e+02dB,-1.44169851740471e+02°)
1.06891253686837e+07	(-1.43290540540306e+02dB,-1.44375352263869e+02°)
1.07634741152481e+07	(-1.43217929518454e+02dB,-1.44583784106957e+02°)
1.08383399982409e+07	(-1.43145883603359e+02dB,-1.44795121955425e+02°)
1.09137266146304e+07	(-1.43074396676933e+02dB,-1.45009341352174e+02°)
1.09896375864038e+07	(-1.43003462796840e+02dB,-1.45226418659593e+02°)
1.10660765607412e+07	(-1.42933076191949e+02dB,-1.45446331027531e+02°)
1.11430472101910e+07	(-1.42863231257783e+02dB,-1.45669056358941e+02°)
1.12205532328458e+07	(-1.42793922552186e+02dB,-1.45894573279685e+02°)
1.12985983525210e+07	(-1.42725144791067e+02dB,-1.46122861107897e+02°)
1.13771863189327e+07	(-1.42656892844294e+02dB,-1.46353899825440e+02°)
1.14563209078786e+07	(-1.42589161731687e+02dB,-1.46587670050314e+02°)
1.15360059214192e+07	(-1.42521946619147e+02dB,-1.46824153010166e+02°)
1.16162451880603e+07	(-1.42455242814867e+02dB,-1.47063330517554e+02°)
1.16970425629369e+07	(-1.42389045765705e+02dB,-1.47305184944652e+02°)
1.17784019279990e+07	(-1.42323351053553e+02dB,-1.47549699201397e+02°)
1.18603271921974e+07	(-1.42258154391929e+02dB,-1.47796856710859e+02°)
1.19428222916718e+07	(-1.42193451622579e+02dB,-1.48046641390929e+02°)
1.20258911899400e+07	(-1.42129238712222e+02dB,-1.48299037630735e+02°)
1.21095378780883e+07	(-1.42065511749316e+02dB,-1.48554030272681e+02°)
1.21937663749630e+07	(-1.42002266940999e+02dB,-1.48811604593053e+02°)
1.22785807273640e+07	(-1.41939500610054e+02dB,-1.49071746283044e+02°)
1.23639850102387e+07	(-1.41877209191956e+02dB,-1.49334441432431e+02°)
1.24499833268779e+07	(-1.41815389232032e+02dB,-1.49599676511511e+02°)
1.25365798091133e+07	(-1.41754037382612e+02dB,-1.49867438355389e+02°)
1.26237786175157e+07	(-1.41693150400397e+02dB,-1.50137714148948e+02°)
1.27115839415947e+07	(-1.41632725143746e+02dB,-1.50410491410875e+02°)
1.28000000000007e+07	(-1.41572758570103e+02dB,-1.50685757979513e+02°)
1.28890310407267e+07	(-1.41513247733497e+02dB,-1.50963501999774e+02°)
1.29786813413131e+07	(-1.41454189782067e+02dB,-1.51243711908164e+02°)
1.30689552090528e+07	(-1.41395581955679e+02dB,-1.51526376421788e+02°)
1.31598569811983e+07	(-1.41337421583572e+02dB,-1.51811484524108e+02°)
1.32513910251703e+07	(-1.41279706082099e+02dB,-1.52099025454870e+02°)
1.33435617387671e+07	(-1.41222432952462e+02dB,-1.52388988697178e+02°)
1.34363735503760e+07	(-1.41165599778587e+02dB,-1.52681363966878e+02°)
1.35298309191864e+07	(-1.41109204224946e+02dB,-1.52976141202466e+02°)
1.36239383354037e+07	(-1.41053244034516e+02dB,-1.53273310554285e+02°)
1.37187003204653e+07	(-1.40997717026731e+02dB,-1.53572862374029e+02°)
