Freq.	V(n016)
1.13924015647769e+06	(-1.01567201859735e+02dB,9.01049099114067e+01°)
1.14716419841269e+06	(-1.01680431531305e+02dB,9.00554988986318e+01°)
1.15514335641803e+06	(-1.01792620489213e+02dB,9.00066149238508e+01°)
1.16317801385628e+06	(-1.01903795226067e+02dB,8.99582357220072e+01°)
1.17126855675653e+06	(-1.02013981332800e+02dB,8.99103399784237e+01°)
1.17941537383291e+06	(-1.02123203538654e+02dB,8.98629072757384e+01°)
1.18761885650327e+06	(-1.02231485748972e+02dB,8.98159180443538e+01°)
1.19587939890798e+06	(-1.02338851080944e+02dB,8.97693535160935e+01°)
1.20419739792889e+06	(-1.02445321897433e+02dB,8.97231956808327e+01°)
1.21257325320835e+06	(-1.02550919839009e+02dB,8.96774272459057e+01°)
1.22100736716848e+06	(-1.02655665854301e+02dB,8.96320315980509e+01°)
1.22950014503044e+06	(-1.02759580228775e+02dB,8.95869927677312e+01°)
1.23805199483395e+06	(-1.02862682612027e+02dB,8.95422953956656e+01°)
1.24666332745683e+06	(-1.02964992043692e+02dB,8.94979247013786e+01°)
1.25533455663484e+06	(-1.03066526978042e+02dB,8.94538664536712e+01°)
1.26406609898144e+06	(-1.03167305307365e+02dB,8.94101069428486e+01°)
1.27285837400790e+06	(-1.03267344384180e+02dB,8.93666329545780e+01°)
1.28171180414343e+06	(-1.03366661042375e+02dB,8.93234317453092e+01°)
1.29062681475544e+06	(-1.03465271617314e+02dB,8.92804910190869e+01°)
1.29960383417001e+06	(-1.03563191964981e+02dB,8.92377989057210e+01°)
1.30864329369249e+06	(-1.03660437480217e+02dB,8.91953439401845e+01°)
1.31774562762815e+06	(-1.03757023114098e+02dB,8.91531150431728e+01°)
1.32691127330314e+06	(-1.03852963390499e+02dB,8.91111015027651e+01°)
1.33614067108543e+06	(-1.03948272421898e+02dB,8.90692929570763e+01°)
1.34543426440598e+06	(-1.04042963924454e+02dB,8.90276793778618e+01°)
1.35479249978008e+06	(-1.04137051232401e+02dB,8.89862510550437e+01°)
1.36421582682877e+06	(-1.04230547311795e+02dB,8.89449985820297e+01°)
1.37370469830044e+06	(-1.04323464773652e+02dB,8.89039128418232e+01°)
1.38325957009262e+06	(-1.04415815886496e+02dB,8.88629849938835e+01°)
1.39288090127384e+06	(-1.04507612588377e+02dB,8.88222064616706e+01°)
1.40256915410570e+06	(-1.04598866498346e+02dB,8.87815689208061e+01°)
1.41232479406509e+06	(-1.04689588927450e+02dB,8.87410642878865e+01°)
1.42214828986655e+06	(-1.04779790889255e+02dB,8.87006847098275e+01°)
1.43204011348480e+06	(-1.04869483109923e+02dB,8.86604225537732e+01°)
1.44200074017737e+06	(-1.04958676037868e+02dB,8.86202703974992e+01°)
1.45203064850750e+06	(-1.05047379853014e+02dB,8.85802210202886e+01°)
1.46213032036708e+06	(-1.05135604475658e+02dB,8.85402673942639e+01°)
1.47230024099984e+06	(-1.05223359574992e+02dB,8.85004026761367e+01°)
1.48254089902464e+06	(-1.05310654577264e+02dB,8.84606201993583e+01°)
1.49285278645893e+06	(-1.05397498673611e+02dB,8.84209134666552e+01°)
1.50323639874246e+06	(-1.05483900827588e+02dB,8.83812761428874e+01°)
1.51369223476100e+06	(-1.05569869782396e+02dB,8.83417020482976e+01°)
1.52422079687034e+06	(-1.05655414067822e+02dB,8.83021851520145e+01°)
1.53482259092047e+06	(-1.05740542006912e+02dB,8.82627195659128e+01°)
1.54549812627980e+06	(-1.05825261722390e+02dB,8.82232995387081e+01°)
1.55624791585970e+06	(-1.05909581142823e+02dB,8.81839194503549e+01°)
1.56707247613913e+06	(-1.05993508008559e+02dB,8.81445738066903e+01°)
1.57797232718942e+06	(-1.06077049877436e+02dB,8.81052572342955e+01°)
1.58894799269930e+06	(-1.06160214130280e+02dB,8.80659644756205e+01°)
1.60000000000005e+06	(-1.06243007976198e+02dB,8.80266903842940e+01°)
1.61112888009080e+06	(-1.06325438457671e+02dB,8.79874299206647e+01°)
1.62233516766409e+06	(-1.06407512455475e+02dB,8.79481781474996e+01°)
1.63361940113156e+06	(-1.06489236693404e+02dB,8.79089302259223e+01°)
1.64498212264976e+06	(-1.06570617742837e+02dB,8.78696814114584e+01°)
1.65642387814625e+06	(-1.06651662027131e+02dB,8.78304270503059e+01°)
1.66794521734584e+06	(-1.06732375825875e+02dB,8.77911625757261e+01°)
1.67954669379696e+06	(-1.06812765278969e+02dB,8.77518835046097e+01°)
1.69122886489826e+06	(-1.06892836390582e+02dB,8.77125854341523e+01°)
1.70299229192543e+06	(-1.06972595032961e+02dB,8.76732640387083e+01°)
1.71483754005812e+06	(-1.07052046950112e+02dB,8.76339150667260e+01°)
1.72676517840714e+06	(-1.07131197761359e+02dB,8.75945343378637e+01°)
1.73877578004175e+06	(-1.07210052964768e+02dB,8.75551177401470e+01°)
1.75086992201724e+06	(-1.07288617940473e+02dB,8.75156612273193e+01°)
1.76304818540263e+06	(-1.07366897953877e+02dB,8.74761608162228e+01°)
1.77531115530861e+06	(-1.07444898158756e+02dB,8.74366125843424e+01°)
1.78765942091561e+06	(-1.07522623600250e+02dB,8.73970126674053e+01°)
1.80009357550215e+06	(-1.07600079217768e+02dB,8.73573572570882e+01°)
1.81261421647333e+06	(-1.07677269847787e+02dB,8.73176425987999e+01°)
1.82522194538953e+06	(-1.07754200226566e+02dB,8.72778649895782e+01°)
1.83791736799531e+06	(-1.07830874992773e+02dB,8.72380207760182e+01°)
1.85070109424852e+06	(-1.07907298690024e+02dB,8.71981063523250e+01°)
1.86357373834959e+06	(-1.07983475769349e+02dB,8.71581181584053e+01°)
1.87653591877106e+06	(-1.08059410591569e+02dB,8.71180526780435e+01°)
1.88958825828731e+06	(-1.08135107429610e+02dB,8.70779064371273e+01°)
1.90273138400441e+06	(-1.08210570470736e+02dB,8.70376760019754e+01°)
1.91596592739035e+06	(-1.08285803818722e+02dB,8.69973579776776e+01°)
1.92929252430528e+06	(-1.08360811495946e+02dB,8.69569490065173e+01°)
1.94271181503214e+06	(-1.08435597445436e+02dB,8.69164457664576e+01°)
1.95622444430737e+06	(-1.08510165532841e+02dB,8.68758449696593e+01°)
1.96983106135193e+06	(-1.08584519548342e+02dB,8.68351433610558e+01°)
1.98353231990244e+06	(-1.08658663208521e+02dB,8.67943377169985e+01°)
1.99732887824264e+06	(-1.08732600158157e+02dB,8.67534248439092e+01°)
2.01122139923499e+06	(-1.08806333971975e+02dB,8.67124015770037e+01°)
2.02521055035251e+06	(-1.08879868156350e+02dB,8.66712647790592e+01°)
2.03929700371089e+06	(-1.08953206150953e+02dB,8.66300113392062e+01°)
2.05348143610071e+06	(-1.09026351330352e+02dB,8.65886381717698e+01°)
2.06776452902005e+06	(-1.09099307005570e+02dB,8.65471422151537e+01°)
2.08214696870716e+06	(-1.09172076425591e+02dB,8.65055204307403e+01°)
2.09662944617345e+06	(-1.09244662778833e+02dB,8.64637698018456e+01°)
2.11121265723670e+06	(-1.09317069194574e+02dB,8.64218873327046e+01°)
2.12589730255449e+06	(-1.09389298744333e+02dB,8.63798700474687e+01°)
2.14068408765785e+06	(-1.09461354443225e+02dB,8.63377149892606e+01°)
2.15557372298518e+06	(-1.09533239251266e+02dB,8.62954192192360e+01°)
2.17056692391635e+06	(-1.09604956074651e+02dB,8.62529798156861e+01°)
2.18566441080711e+06	(-1.09676507766990e+02dB,8.62103938731674e+01°)
2.20086690902366e+06	(-1.09747897130519e+02dB,8.61676585016456e+01°)
2.21617514897755e+06	(-1.09819126917268e+02dB,8.61247708256754e+01°)
2.23158986616072e+06	(-1.09890199830204e+02dB,8.60817279835977e+01°)
2.24711180118087e+06	(-1.09961118524346e+02dB,8.60385271267679e+01°)
2.26274169979703e+06	(-1.10031885607842e+02dB,8.59951654187928e+01°)
2.27848031295539e+06	(-1.10102503643025e+02dB,8.59516400348028e+01°)
2.29432839682540e+06	(-1.10172975147437e+02dB,8.59079481607251e+01°)
2.31028671283607e+06	(-1.10243302594829e+02dB,8.58640869926035e+01°)
2.32635602771258e+06	(-1.10313488416137e+02dB,8.58200537359157e+01°)
2.34253711351308e+06	(-1.10383535000424e+02dB,8.57758456049120e+01°)
2.35883074766584e+06	(-1.10453444695813e+02dB,8.57314598219785e+01°)
2.37523771300656e+06	(-1.10523219810375e+02dB,8.56868936170025e+01°)
2.39175879781598e+06	(-1.10592862613018e+02dB,8.56421442267800e+01°)
2.40839479585779e+06	(-1.10662375334341e+02dB,8.55972088944090e+01°)
2.42514650641672e+06	(-1.10731760167461e+02dB,8.55520848687155e+01°)
2.44201473433698e+06	(-1.10801019268836e+02dB,8.55067694036811e+01°)
2.45900029006090e+06	(-1.10870154759055e+02dB,8.54612597579102e+01°)
2.47610398966791e+06	(-1.10939168723612e+02dB,8.54155531940677e+01°)
2.49332665491369e+06	(-1.11008063213662e+02dB,8.53696469783776e+01°)
2.51066911326969e+06	(-1.11076840246759e+02dB,8.53235383800855e+01°)
2.52813219796289e+06	(-1.11145501807577e+02dB,8.52772246709833e+01°)
2.54571674801583e+06	(-1.11214049848609e+02dB,8.52307031248920e+01°)
2.56342360828688e+06	(-1.11282486290857e+02dB,8.51839710172048e+01°)
2.58125362951089e+06	(-1.11350813024498e+02dB,8.51370256243977e+01°)
2.59920766834004e+06	(-1.11419031909543e+02dB,8.50898642235934e+01°)
2.61728658738499e+06	(-1.11487144776471e+02dB,8.50424840920852e+01°)
2.63549125525633e+06	(-1.11555153426859e+02dB,8.49948825069211e+01°)
2.65382254660631e+06	(-1.11623059633986e+02dB,8.49470567444533e+01°)
2.67228134217088e+06	(-1.11690865143430e+02dB,8.48990040799258e+01°)
2.69086852881198e+06	(-1.11758571673657e+02dB,8.48507217870597e+01°)
2.70958499956018e+06	(-1.11826180916583e+02dB,8.48022071376375e+01°)
2.72843165365756e+06	(-1.11893694538135e+02dB,8.47534574011141e+01°)
2.74740939660091e+06	(-1.11961114178795e+02dB,8.47044698442232e+01°)
2.76651914018527e+06	(-1.12028441454132e+02dB,8.46552417305843e+01°)
2.78576180254770e+06	(-1.12095677955320e+02dB,8.46057703203358e+01°)
2.80513830821141e+06	(-1.12162825249655e+02dB,8.45560528697515e+01°)
2.82464958813020e+06	(-1.12229884881047e+02dB,8.45060866308883e+01°)
2.84429657973313e+06	(-1.12296858370510e+02dB,8.44558688512200e+01°)
2.86408022696961e+06	(-1.12363747216640e+02dB,8.44053967732812e+01°)
2.88400148035476e+06	(-1.12430552896086e+02dB,8.43546676343239e+01°)
2.90406129701502e+06	(-1.12497276863997e+02dB,8.43036786659767e+01°)
2.92426064073419e+06	(-1.12563920554483e+02dB,8.42524270938988e+01°)
2.94460048199971e+06	(-1.12630485381049e+02dB,8.42009101374578e+01°)
2.96508179804929e+06	(-1.12696972737019e+02dB,8.41491250093984e+01°)
2.98570557291789e+06	(-1.12763383995970e+02dB,8.40970689155093e+01°)
3.00647279748495e+06	(-1.12829720512132e+02dB,8.40447390543256e+01°)
3.02738446952202e+06	(-1.12895983620802e+02dB,8.39921326167952e+01°)
3.04844159374071e+06	(-1.12962174638732e+02dB,8.39392467859676e+01°)
3.06964518184096e+06	(-1.13028294864528e+02dB,8.38860787367057e+01°)
3.09099625255962e+06	(-1.13094345579023e+02dB,8.38326256353641e+01°)
3.11249583171943e+06	(-1.13160328045653e+02dB,8.37788846394957e+01°)
3.13414495227828e+06	(-1.13226243510824e+02dB,8.37248528975605e+01°)
3.15594465437887e+06	(-1.13292093204272e+02dB,8.36705275486239e+01°)
3.17789598539863e+06	(-1.13357878339418e+02dB,8.36159057220672e+01°)
3.20000000000012e+06	(-1.13423600113707e+02dB,8.35609845373117e+01°)
3.22225776018162e+06	(-1.13489259708956e+02dB,8.35057611035169e+01°)
3.24467033532821e+06	(-1.13554858291682e+02dB,8.34502325193157e+01°)
3.26723880226314e+06	(-1.13620397013435e+02dB,8.33943958725234e+01°)
3.28996424529954e+06	(-1.13685877011112e+02dB,8.33382482398625e+01°)
3.31284775629253e+06	(-1.13751299407280e+02dB,8.32817866866993e+01°)
3.33589043469171e+06	(-1.13816665310482e+02dB,8.32250082667574e+01°)
3.35909338759394e+06	(-1.13881975815546e+02dB,8.31679100218481e+01°)
3.38245772979655e+06	(-1.13947232003879e+02dB,8.31104889816192e+01°)
3.40598458385088e+06	(-1.14012434943768e+02dB,8.30527421632657e+01°)
3.42967508011627e+06	(-1.14077585690660e+02dB,8.29946665712781e+01°)
3.45353035681430e+06	(-1.14142685287460e+02dB,8.29362591971810e+01°)
3.47755156008352e+06	(-1.14207734764799e+02dB,8.28775170192621e+01°)
3.50173984403450e+06	(-1.14272735141314e+02dB,8.28184370023230e+01°)
3.52609637080529e+06	(-1.14337687423920e+02dB,8.27590160974056e+01°)
3.55062231061724e+06	(-1.14402592608076e+02dB,8.26992512415514e+01°)
3.57531884183124e+06	(-1.14467451678046e+02dB,8.26391393575363e+01°)
3.60018715100433e+06	(-1.14532265607157e+02dB,8.25786773536096e+01°)
3.62522843294670e+06	(-1.14597035358055e+02dB,8.25178621232552e+01°)
3.65044389077910e+06	(-1.14661761882954e+02dB,8.24566905449241e+01°)
3.67583473599065e+06	(-1.14726446123884e+02dB,8.23951594817818e+01°)
3.70140218849706e+06	(-1.14791089012934e+02dB,8.23332657814684e+01°)
3.72714747669920e+06	(-1.14855691472488e+02dB,8.22710062758403e+01°)
3.75307183754216e+06	(-1.14920254415466e+02dB,8.22083777807082e+01°)
3.77917651657464e+06	(-1.14984778745555e+02dB,8.21453770956111e+01°)
3.80546276800886e+06	(-1.15049265357434e+02dB,8.20820010035490e+01°)
3.83193185478072e+06	(-1.15113715137010e+02dB,8.20182462707265e+01°)
3.85858504861058e+06	(-1.15178128961629e+02dB,8.19541096463344e+01°)
3.88542363006430e+06	(-1.15242507700309e+02dB,8.18895878622634e+01°)
3.91244888861477e+06	(-1.15306852213944e+02dB,8.18246776328830e+01°)
3.93966212270389e+06	(-1.15371163355533e+02dB,8.17593756547746e+01°)
3.96706463980491e+06	(-1.15435441970381e+02dB,8.16936786064952e+01°)
3.99465775648532e+06	(-1.15499688896310e+02dB,8.16275831483274e+01°)
4.02244279847001e+06	(-1.15563904963872e+02dB,8.15610859220153e+01°)
4.05042110070506e+06	(-1.15628090996549e+02dB,8.14941835505402e+01°)
4.07859400742180e+06	(-1.15692247810951e+02dB,8.14268726378509e+01°)
4.10696287220146e+06	(-1.15756376217024e+02dB,8.13591497686235e+01°)
4.13552905804014e+06	(-1.15820477018242e+02dB,8.12910115080003e+01°)
4.16429393741435e+06	(-1.15884551011803e+02dB,8.12224544013613e+01°)
4.19325889234693e+06	(-1.15948598988826e+02dB,8.11534749740495e+01°)
4.22242531447343e+06	(-1.16012621734538e+02dB,8.10840697311382e+01°)
4.25179460510901e+06	(-1.16076620028462e+02dB,8.10142351571592e+01°)
4.28136817531573e+06	(-1.16140594644612e+02dB,8.09439677158654e+01°)
4.31114744597038e+06	(-1.16204546351672e+02dB,8.08732638499798e+01°)
4.34113384783272e+06	(-1.16268475913182e+02dB,8.08021199809191e+01°)
4.37132882161424e+06	(-1.16332384087723e+02dB,8.07305325085709e+01°)
4.40173381804736e+06	(-1.16396271629093e+02dB,8.06584978110049e+01°)
4.43235029795514e+06	(-1.16460139286491e+02dB,8.05860122442415e+01°)
4.46317973232148e+06	(-1.16523987804694e+02dB,8.05130721419734e+01°)
4.49422360236177e+06	(-1.16587817924228e+02dB,8.04396738153247e+01°)
4.52548339959409e+06	(-1.16651630381553e+02dB,8.03658135525807e+01°)
4.55696062591081e+06	(-1.16715425909229e+02dB,8.02914876189277e+01°)
4.58865679365083e+06	(-1.16779205236095e+02dB,8.02166922561907e+01°)
4.62057342567218e+06	(-1.16842969087431e+02dB,8.01414236825656e+01°)
4.65271205542518e+06	(-1.16906718185140e+02dB,8.00656780923606e+01°)
4.68507422702619e+06	(-1.16970453247913e+02dB,7.99894516557313e+01°)
4.71766149533172e+06	(-1.17034174991394e+02dB,7.99127405184127e+01°)
4.75047542601315e+06	(-1.17097884128354e+02dB,7.98355408014256e+01°)
4.78351759563200e+06	(-1.17161581368851e+02dB,7.97578486008526e+01°)
4.81678959171561e+06	(-1.17225267420402e+02dB,7.96796599875183e+01°)
4.85029301283348e+06	(-1.17288942988149e+02dB,7.96009710067414e+01°)
4.88402946867399e+06	(-1.17352608775017e+02dB,7.95217776780635e+01°)
4.91800058012184e+06	(-1.17416265481884e+02dB,7.94420759949438e+01°)
4.95220797933585e+06	(-1.17479913807744e+02dB,7.93618619245104e+01°)
4.98665330982741e+06	(-1.17543554449868e+02dB,7.92811314072603e+01°)
5.02133822653941e+06	(-1.17607188103968e+02dB,7.91998803567860e+01°)
5.05626439592583e+06	(-1.17670815464358e+02dB,7.91181046594775e+01°)
5.09143349603169e+06	(-1.17734437224119e+02dB,7.90358001742513e+01°)
5.12684721657380e+06	(-1.17798054075256e+02dB,7.89529627322603e+01°)
5.16250725902183e+06	(-1.17861666708865e+02dB,7.88695881365826e+01°)
5.19841533668013e+06	(-1.17925275815290e+02dB,7.87856721619527e+01°)
5.23457317477002e+06	(-1.17988882084286e+02dB,7.87012105544552e+01°)
5.27098251051269e+06	(-1.18052486205179e+02dB,7.86161990312201e+01°)
5.30764509321265e+06	(-1.18116088867030e+02dB,7.85306332801381e+01°)
5.34456268434179e+06	(-1.18179690758791e+02dB,7.84445089595499e+01°)
5.38173705762400e+06	(-1.18243292569475e+02dB,7.83578216979433e+01°)
5.41916999912041e+06	(-1.18306894988306e+02dB,7.82705670936411e+01°)
5.45686330731516e+06	(-1.18370498704892e+02dB,7.81827407144956e+01°)
5.49481879320186e+06	(-1.18434104409375e+02dB,7.80943380975855e+01°)
5.53303828037058e+06	(-1.18497712792611e+02dB,7.80053547488842e+01°)
5.57152360509543e+06	(-1.18561324546309e+02dB,7.79157861429472e+01°)
5.61027661642287e+06	(-1.18624940363221e+02dB,7.78256277226030e+01°)
5.64929917626044e+06	(-1.18688560937279e+02dB,7.77348748986158e+01°)
5.68859315946630e+06	(-1.18752186963779e+02dB,7.76435230493778e+01°)
5.72816045393927e+06	(-1.18815819139540e+02dB,7.75515675205504e+01°)
5.76800296070957e+06	(-1.18879458163064e+02dB,7.74590036247726e+01°)
5.80812259403008e+06	(-1.18943104734709e+02dB,7.73658266412910e+01°)
5.84852128146842e+06	(-1.19006759556856e+02dB,7.72720318156478e+01°)
5.88920096399946e+06	(-1.19070423334070e+02dB,7.71776143593112e+01°)
5.93016359609863e+06	(-1.19134096773280e+02dB,7.70825694493756e+01°)
5.97141114583583e+06	(-1.19197780583937e+02dB,7.69868922281699e+01°)
6.01294559496994e+06	(-1.19261475478192e+02dB,7.68905778029322e+01°)
6.05476893904408e+06	(-1.19325182171069e+02dB,7.67936212454562e+01°)
6.09688318748147e+06	(-1.19388901380633e+02dB,7.66960175917191e+01°)
6.13929036368196e+06	(-1.19452633828168e+02dB,7.65977618415456e+01°)
6.18199250511929e+06	(-1.19516380238349e+02dB,7.64988489582124e+01°)
6.22499166343890e+06	(-1.19580141339425e+02dB,7.63992738681228e+01°)
6.26828990455661e+06	(-1.19643917863393e+02dB,7.62990314603840e+01°)
6.31188930875778e+06	(-1.19707710546179e+02dB,7.61981165864810e+01°)
6.35579197079731e+06	(-1.19771520127816e+02dB,7.60965240598756e+01°)
6.40000000000029e+06	(-1.19835347352636e+02dB,7.59942486556180e+01°)
6.44451552036329e+06	(-1.19899192969446e+02dB,7.58912851099910e+01°)
6.48934067065648e+06	(-1.19963057731718e+02dB,7.57876281200714e+01°)
6.53447760452633e+06	(-1.20026942397776e+02dB,7.56832723433858e+01°)
6.57992849059912e+06	(-1.20090847730990e+02dB,7.55782123974947e+01°)
6.62569551258511e+06	(-1.20154774499966e+02dB,7.54724428595796e+01°)
6.67178086938348e+06	(-1.20218723478735e+02dB,7.53659582660527e+01°)
6.71818677518793e+06	(-1.20282695446962e+02dB,7.52587531121340e+01°)
6.76491545959314e+06	(-1.20346691190130e+02dB,7.51508218514543e+01°)
6.81196916770181e+06	(-1.20410711499755e+02dB,7.50421588956272e+01°)
6.85935016023259e+06	(-1.20474757173576e+02dB,7.49327586138186e+01°)
6.90706071362865e+06	(-1.20538829015774e+02dB,7.48226153323468e+01°)
6.95510312016709e+06	(-1.20602927837168e+02dB,7.47117233342142e+01°)
7.00347968806905e+06	(-1.20667054455437e+02dB,7.46000768586942e+01°)
7.05219274161063e+06	(-1.20731209695323e+02dB,7.44876701008934e+01°)
7.10124462123453e+06	(-1.20795394388858e+02dB,7.43744972112988e+01°)
7.15063768366254e+06	(-1.20859609375578e+02dB,7.42605522953139e+01°)
7.20037430200871e+06	(-1.20923855502745e+02dB,7.41458294128508e+01°)
7.25045686589345e+06	(-1.20988133625573e+02dB,7.40303225778009e+01°)
7.30088778155825e+06	(-1.21052444607458e+02dB,7.39140257576396e+01°)
7.35166947198137e+06	(-1.21116789320212e+02dB,7.37969328729080e+01°)
7.40280437699418e+06	(-1.21181168644293e+02dB,7.36790377967678e+01°)
7.45429495339846e+06	(-1.21245583469048e+02dB,7.35603343545004e+01°)
7.50614367508437e+06	(-1.21310034692955e+02dB,7.34408163230428e+01°)
7.55835303314935e+06	(-1.21374523223869e+02dB,7.33204774304881e+01°)
7.61092553601777e+06	(-1.21439049979271e+02dB,7.31993113555833e+01°)
7.66386370956150e+06	(-1.21503615886525e+02dB,7.30773117272383e+01°)
7.71717009722123e+06	(-1.21568221883133e+02dB,7.29544721240352e+01°)
7.77084726012866e+06	(-1.21632868916998e+02dB,7.28307860736713e+01°)
7.82489777722961e+06	(-1.21697557946693e+02dB,7.27062470524983e+01°)
7.87932424540783e+06	(-1.21762289941729e+02dB,7.25808484849540e+01°)
7.93412927960989e+06	(-1.21827065882834e+02dB,7.24545837430765e+01°)
7.98931551297069e+06	(-1.21891886762230e+02dB,7.23274461459338e+01°)
8.04488559694008e+06	(-1.21956753583920e+02dB,7.21994289590970e+01°)
8.10084220141018e+06	(-1.22021667363978e+02dB,7.20705253941141e+01°)
8.15718801484366e+06	(-1.22086629130847e+02dB,7.19407286079414e+01°)
8.21392574440298e+06	(-1.22151639925632e+02dB,7.18100317023654e+01°)
8.27105811608034e+06	(-1.22216700802416e+02dB,7.16784277235076e+01°)
8.32858787482877e+06	(-1.22281812828563e+02dB,7.15459096611676e+01°)
8.38651778469392e+06	(-1.22346977085042e+02dB,7.14124704483427e+01°)
8.44485062894693e+06	(-1.22412194666746e+02dB,7.12781029605563e+01°)
8.50358921021808e+06	(-1.22477466682823e+02dB,7.11428000153347e+01°)
8.56273635063153e+06	(-1.22542794257010e+02dB,7.10065543715895e+01°)
8.62229489194083e+06	(-1.22608178527981e+02dB,7.08693587290428e+01°)
8.68226769566552e+06	(-1.22673620649687e+02dB,7.07312057275617e+01°)
8.74265764322855e+06	(-1.22739121791715e+02dB,7.05920879466235e+01°)
8.80346763609479e+06	(-1.22804683139657e+02dB,7.04519979046540e+01°)
8.86470059591035e+06	(-1.22870305895468e+02dB,7.03109280583910e+01°)
8.92635946464303e+06	(-1.22935991277851e+02dB,7.01688708023080e+01°)
8.98844720472362e+06	(-1.23001740522641e+02dB,7.00258184679162e+01°)
9.05096679918825e+06	(-1.23067554883195e+02dB,6.98817633231594e+01°)
9.11392125182170e+06	(-1.23133435630793e+02dB,6.97366975717481e+01°)
9.17731358730174e+06	(-1.23199384055048e+02dB,6.95906133525136e+01°)
9.24114685134443e+06	(-1.23265401464324e+02dB,6.94435027387317e+01°)
9.30542411085044e+06	(-1.23331489186161e+02dB,6.92953577374685e+01°)
9.37014845405246e+06	(-1.23397648567709e+02dB,6.91461702888990e+01°)
9.43532299066351e+06	(-1.23463880976177e+02dB,6.89959322656079e+01°)
9.50095085202638e+06	(-1.23530187799279e+02dB,6.88446354719343e+01°)
9.56703519126408e+06	(-1.23596570445706e+02dB,6.86922716432349e+01°)
9.63357918343131e+06	(-1.23663030345593e+02dB,6.85388324452164e+01°)
9.70058602566703e+06	(-1.23729568951010e+02dB,6.83843094732202e+01°)
9.76805893734806e+06	(-1.23796187736451e+02dB,6.82286942514891e+01°)
9.83600116024377e+06	(-1.23862888199345e+02dB,6.80719782324668e+01°)
9.90441595867179e+06	(-1.23929671860565e+02dB,6.79141527960499e+01°)
9.97330661965490e+06	(-1.23996540264967e+02dB,6.77552092488717e+01°)
1.00426764530789e+07	(-1.24063494981927e+02dB,6.75951388235608e+01°)
1.01125287918517e+07	(-1.24130537605888e+02dB,6.74339326779560e+01°)
1.01828669920635e+07	(-1.24197669756935e+02dB,6.72715818944277e+01°)
1.02536944331477e+07	(-1.24264893081368e+02dB,6.71080774790465e+01°)
1.03250145180437e+07	(-1.24332209252296e+02dB,6.69434103608520e+01°)
1.03968306733603e+07	(-1.24399619970245e+02dB,6.67775713910670e+01°)
1.04691463495401e+07	(-1.24467126963773e+02dB,6.66105513423466e+01°)
1.05419650210255e+07	(-1.24534731990112e+02dB,6.64423409079536e+01°)
1.06152901864254e+07	(-1.24602436835810e+02dB,6.62729307009963e+01°)
1.06891253686837e+07	(-1.24670243317406e+02dB,6.61023112536409e+01°)
1.07634741152481e+07	(-1.24738153282103e+02dB,6.59304730162963e+01°)
1.08383399982409e+07	(-1.24806168608467e+02dB,6.57574063567852e+01°)
1.09137266146304e+07	(-1.24874291207152e+02dB,6.55831015595911e+01°)
1.09896375864038e+07	(-1.24942523021618e+02dB,6.54075488250005e+01°)
1.10660765607412e+07	(-1.25010866028891e+02dB,6.52307382682836e+01°)
1.11430472101910e+07	(-1.25079322240331e+02dB,6.50526599188950e+01°)
1.12205532328458e+07	(-1.25147893702412e+02dB,6.48733037196035e+01°)
1.12985983525210e+07	(-1.25216582497544e+02dB,6.46926595257175e+01°)
1.13771863189327e+07	(-1.25285390744891e+02dB,6.45107171041859e+01°)
1.14563209078786e+07	(-1.25354320601218e+02dB,6.43274661327961e+01°)
1.15360059214192e+07	(-1.25423374261772e+02dB,6.41428961993188e+01°)
1.16162451880603e+07	(-1.25492553961163e+02dB,6.39569968006569e+01°)
1.16970425629369e+07	(-1.25561861974288e+02dB,6.37697573420144e+01°)
1.17784019279990e+07	(-1.25631300617269e+02dB,6.35811671360217e+01°)
1.18603271921974e+07	(-1.25700872248412e+02dB,6.33912154018786e+01°)
1.19428222916718e+07	(-1.25770579269200e+02dB,6.31998912645317e+01°)
1.20258911899400e+07	(-1.25840424125308e+02dB,6.30071837537923e+01°)
1.21095378780883e+07	(-1.25910409307639e+02dB,6.28130818034953e+01°)
1.21937663749630e+07	(-1.25980537353400e+02dB,6.26175742506060e+01°)
1.22785807273640e+07	(-1.26050810847198e+02dB,6.24206498344309e+01°)
1.23639850102387e+07	(-1.26121232422159e+02dB,6.22222971956943e+01°)
1.24499833268779e+07	(-1.26191804761095e+02dB,6.20225048757289e+01°)
1.25365798091133e+07	(-1.26262530597689e+02dB,6.18212613156035e+01°)
1.26237786175157e+07	(-1.26333412717714e+02dB,6.16185548552817e+01°)
1.27115839415947e+07	(-1.26404453960286e+02dB,6.14143737327861e+01°)
1.28000000000007e+07	(-1.26475657219155e+02dB,6.12087060833410e+01°)
1.28890310407267e+07	(-1.26547025444031e+02dB,6.10015399385532e+01°)
1.29786813413131e+07	(-1.26618561641940e+02dB,6.07928632255680e+01°)
1.30689552090528e+07	(-1.26690268878623e+02dB,6.05826637662561e+01°)
1.31598569811983e+07	(-1.26762150279978e+02dB,6.03709292764144e+01°)
1.32513910251703e+07	(-1.26834209033533e+02dB,6.01576473649266e+01°)
1.33435617387671e+07	(-1.26906448389970e+02dB,5.99428055330090e+01°)
1.34363735503760e+07	(-1.26978871664689e+02dB,5.97263911733618e+01°)
1.35298309191864e+07	(-1.27051482239412e+02dB,5.95083915695008e+01°)
